msnbc0,msnbc,[],,https://www.msnbc.com/all-in/watch/the-reality-of-gun-violence-in-america-1195535939834,"All In

The reality of gun violence in America copied!

In September of 2017, Zion Kelly's twin brother Zaire was shot and killed just steps from their front door. Ahead of Zion's speech at the March for Our Lives, Trymaine Lee traveled to DC to meet Zion and hear his story.Mar.27.2018

Read More"
msnbc1,msnbc,[],,https://www.msnbc.com/all-in/watch/the-inequality-of-gun-violence-1195529795829,Student protesters did what most of us could not 06:42
msnbc2,msnbc,[],,https://www.msnbc.com/ali-velshi/watch/why-march-for-our-lives-may-create-changes-in-gun-laws-1194157635891,"Ali Velshi

Why March For Our Lives may create changes in gun laws copied!

A Kentucky teacher speaks with NBC News' Tammy Leitner about why the shooting at Marjory Stoneman Douglas High School is different from other school shootings and if the March for Our Lives can create changes in Washington.Mar.24.2018

Read More"
msnbc3,msnbc,[],,https://www.msnbc.com/velshi-ruhle/watch/march-for-our-lives-inspires-chicago-gun-violence-victim-to-speak-out-1194182211690,"Velshi & Ruhle

March For Our Lives inspires Chicago gun violence victim to speak out copied!

Chicago student Ke'Shon Newman, who lost his brother to gun violence in 2016, and Former Secretary of Education Arne Duncan tell MSNBC’s Ali Velshi and Alex Witt why the ‘March for Our Lives' needs to influence national gun safety.Mar.24.2018

Read More"
msnbc4,msnbc,[],,https://www.msnbc.com/the-beat-with-ari-melber/watch/how-social-media-is-propelling-the-anti-gun-violence-movement-1194456131818,"The Beat with Ari Melber

How social media is propelling the anti-gun violence movement copied!

NBC’s Savannah Sellers joins Ari Melber to discuss the impact of social media on a nationwide anti-gun violence movement and the proliferation of viral hashtags like #neveragain.Mar.25.2018

Read More"
msnbc5,msnbc,[],,https://www.msnbc.com/the-beat-with-ari-melber/watch/gun-owner-describes-why-she-destroyed-her-ar-15-1194455619955,"The Beat with Ari Melber

Gun owner describes why she destroyed her AR-15 copied!

Democratic Congressional Candidate for Virginia Karen Mallard destroyed her AR-15 gun after hearing Parkland students speak out. She tells Ari Melber: “I wanted them to know they’re being heard”.Mar.25.2018

Read More"
msnbc6,msnbc,[],,https://www.msnbc.com/andrea-mitchell-reports/watch/landrieu-you-can-support-the-2nd-amendment-and-still-be-in-favor-of-reasonable-gun-control-1195209283513,"Andrea Mitchell Reports

Landrieu: You can support the 2nd Amendment and still be in favor of reasonable gun control copied!

New Orleans Mayor Mitch Landrieu joins Andrea Mitchell to discuss how the younger generation is impacting the gun debate, and how that will effect future elections. Landrieu is also asked about his 2020 prospects.Mar.26.2018

Read More"
msnbc7,msnbc,[],,https://www.msnbc.com/weekends-with-alex-witt/watch/stephon-clark-rev-al-sharpton-on-gun-reform-after-deadly-sacramento-police-shooting-1194643011909,"Weekends with Alex Witt

Rev. Sharpton on gun reform, deadly Sacramento police shooting copied!

Sacramento police shot and killed Stephon Clark, 22, in his grandparent’s backyard. Police alleged he was carrying a weapon, but later reports found he was carrying his cellphone. In the wake of protests following the shooting and the “March for Our Lives” demonstrations, MSNBC’s own Rev. Al Sharpton joins Alex Witt to discuss racial inequality and MSNBC’s “Hope and Fury” documentary.Mar.25.2018

Read More"
msnbc8,msnbc,[],,https://www.msnbc.com/rachel-maddow/watch/new-florida-gun-law-gets-mixed-reviews-from-parkland-survivors-1182242371563,"Rachel Maddow

New Florida gun law gets mixed reviews from Parkland survivors copied!

Melissa Falkowski, a teacher at Marjory Stoneman Douglas High School, talks with Rachel Maddow about how the students and faculty are recovering and her assessment of Florida's new gun control measures.Mar.10.2018

Read More"
msnbc9,msnbc,[],,https://www.msnbc.com/msnbc/watch/rep-david-cicillline-urged-republican-colleagues-to-vote-on-gun-control-1194357827862,"msnbc

Rep. David Cicillline urged Republican colleagues to vote on gun control copied!

Rep. David Cicciline (D-RI) alleges votes on common sense gun legislature have been stopped by Republicans. MSNBC Political Analyst Hugh Hewitt and Democratic Strategist Atima Omara debate the political path forward. MSNBC Anchor Craig Melvin fosters the conversation.Mar.25.2018

Read More"
